global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
109600,0.000536,0.001075,0.001831,0.006480,0.000800,0.000761,0.000745,0.002218,0.001530,0.001318
109700,0.000521,0.001069,0.001851,0.006896,0.000802,0.000753,0.000766,0.002258,0.001486,0.001238
109800,0.000539,0.001027,0.001854,0.006995,0.000801,0.000757,0.000753,0.002276,0.001487,0.001387
109900,0.000535,0.001081,0.001834,0.007095,0.000766,0.000760,0.000747,0.002276,0.001481,0.001561
110000,0.000541,0.001042,0.001867,0.006574,0.000810,0.000741,0.000744,0.002250,0.001516,0.001379
110100,0.000536,0.001007,0.001862,0.007214,0.000803,0.000764,0.000748,0.002252,0.001558,0.001433
110200,0.000549,0.000995,0.001862,0.006253,0.000780,0.000755,0.000776,0.002250,0.001546,0.001378
110300,0.000565,0.001048,0.001847,0.006675,0.000802,0.000738,0.000754,0.002268,0.001512,0.001306
110400,0.000549,0.001115,0.001891,0.006774,0.000780,0.000746,0.000772,0.002253,0.001522,0.001412
110500,0.000530,0.000993,0.001856,0.007326,0.000782,0.000756,0.000765,0.002247,0.001516,0.001367
110600,0.000534,0.001017,0.001861,0.006574,0.000784,0.000735,0.000761,0.002235,0.001551,0.001342
110700,0.000530,0.001012,0.001851,0.006898,0.000785,0.000747,0.000743,0.002235,0.001521,0.001357
110800,0.000532,0.001016,0.001883,0.006368,0.000796,0.000770,0.000777,0.002270,0.001525,0.001355
110900,0.000546,0.001056,0.001866,0.006279,0.000802,0.000748,0.000762,0.002272,0.001532,0.001413
111000,0.000550,0.001004,0.001823,0.007322,0.000809,0.000751,0.000754,0.002276,0.001557,0.001411
111100,0.000534,0.001054,0.001848,0.006590,0.000785,0.000749,0.000772,0.002250,0.001474,0.001436
111200,0.000549,0.001044,0.001847,0.006784,0.000782,0.000741,0.000770,0.002267,0.001502,0.001346
111300,0.000547,0.001076,0.001867,0.007002,0.000790,0.000753,0.000765,0.002241,0.001544,0.001495
111400,0.000514,0.001040,0.001838,0.007216,0.000775,0.000730,0.000763,0.002232,0.001505,0.001503
111500,0.000551,0.001059,0.001832,0.006794,0.000802,0.000739,0.000745,0.002249,0.001491,0.001396
111600,0.000538,0.001036,0.001863,0.006785,0.000798,0.000741,0.000756,0.002270,0.001538,0.001325
111700,0.000548,0.001055,0.001869,0.005639,0.000792,0.000754,0.000761,0.002263,0.001508,0.001442
111800,0.000542,0.001026,0.001838,0.007735,0.000802,0.000755,0.000766,0.002254,0.001502,0.001417
111900,0.000525,0.001069,0.001852,0.007434,0.000779,0.000742,0.000756,0.002246,0.001541,0.001445
112000,0.000544,0.001029,0.001805,0.007084,0.000794,0.000750,0.000755,0.002255,0.001447,0.001395
112100,0.000525,0.000968,0.001854,0.006077,0.000782,0.000759,0.000750,0.002251,0.001515,0.001317
112200,0.000543,0.001079,0.001856,0.007129,0.000768,0.000744,0.000752,0.002260,0.001532,0.001412
112300,0.000561,0.001001,0.001842,0.006566,0.000805,0.000730,0.000767,0.002273,0.001540,0.001443
112400,0.000551,0.001115,0.001884,0.005810,0.000780,0.000762,0.000766,0.002253,0.001515,0.001474
112500,0.000555,0.001046,0.001857,0.006663,0.000807,0.000746,0.000774,0.002253,0.001521,0.001361
112600,0.000537,0.000971,0.001830,0.006455,0.000802,0.000770,0.000738,0.002261,0.001497,0.001451
112700,0.000550,0.001029,0.001869,0.006969,0.000803,0.000733,0.000757,0.002263,0.001528,0.001332
112800,0.000537,0.001061,0.001884,0.006680,0.000786,0.000771,0.000754,0.002268,0.001528,0.001400
112900,0.000553,0.001070,0.001836,0.006691,0.000805,0.000723,0.000746,0.002255,0.001485,0.001466
113000,0.000546,0.001151,0.001864,0.006899,0.000780,0.000742,0.000751,0.002253,0.001560,0.001390
113100,0.000560,0.001019,0.001848,0.007338,0.000786,0.000752,0.000746,0.002287,0.001550,0.001359
113200,0.000540,0.001056,0.001879,0.006573,0.000800,0.000746,0.000762,0.002245,0.001513,0.001407
113300,0.000538,0.001068,0.001881,0.006683,0.000789,0.000750,0.000775,0.002279,0.001526,0.001502
113400,0.000544,0.001088,0.001864,0.006701,0.000784,0.000730,0.000737,0.002273,0.001525,0.001396
113500,0.000542,0.001090,0.001867,0.006691,0.000779,0.000731,0.000777,0.002270,0.001515,0.001498
113600,0.000556,0.001038,0.001860,0.006708,0.000782,0.000782,0.000741,0.002255,0.001572,0.001334
113700,0.000551,0.001048,0.001840,0.007015,0.000787,0.000753,0.000763,0.002267,0.001510,0.001350
113800,0.000533,0.000970,0.001843,0.007422,0.000800,0.000750,0.000764,0.002246,0.001542,0.001343
113900,0.000534,0.001051,0.001874,0.007341,0.000818,0.000743,0.000749,0.002275,0.001528,0.001308
114000,0.000558,0.001024,0.001880,0.007317,0.000803,0.000753,0.000767,0.002243,0.001479,0.001420
114100,0.000551,0.001079,0.001865,0.007331,0.000821,0.000764,0.000742,0.002246,0.001496,0.001365
114200,0.000557,0.001031,0.001851,0.006994,0.000793,0.000749,0.000783,0.002289,0.001516,0.001352
114300,0.000553,0.001011,0.001838,0.006802,0.000797,0.000761,0.000746,0.002267,0.001558,0.001297
114400,0.000547,0.000997,0.001840,0.006509,0.000772,0.000733,0.000742,0.002232,0.001565,0.001416
114500,0.000523,0.001003,0.001858,0.006384,0.000799,0.000735,0.000758,0.002301,0.001494,0.001390
114600,0.000545,0.001024,0.001888,0.006369,0.000792,0.000752,0.000753,0.002258,0.001535,0.001311
114700,0.000546,0.001043,0.001860,0.006396,0.000787,0.000743,0.000792,0.002245,0.001492,0.001453
114800,0.000555,0.001065,0.001807,0.006381,0.000783,0.000760,0.000749,0.002263,0.001532,0.001377
114900,0.000532,0.001022,0.001877,0.006906,0.000797,0.000751,0.000769,0.002258,0.001532,0.001311
115000,0.000543,0.001080,0.001845,0.007301,0.000789,0.000747,0.000758,0.002255,0.001530,0.001443
115100,0.000569,0.001045,0.001855,0.006717,0.000778,0.000738,0.000767,0.002281,0.001513,0.001350
115200,0.000536,0.001062,0.001866,0.007111,0.000794,0.000750,0.000768,0.002238,0.001518,0.001366
115300,0.000534,0.001066,0.001881,0.007012,0.000804,0.000746,0.000738,0.002261,0.001530,0.001395
115400,0.000572,0.001048,0.001854,0.006813,0.000791,0.000732,0.000752,0.002253,0.001554,0.001407
115500,0.000547,0.001037,0.001853,0.007220,0.000799,0.000738,0.000750,0.002255,0.001497,0.001390
115600,0.000549,0.001121,0.001882,0.007311,0.000795,0.000760,0.000784,0.002258,0.001539,0.001440
115700,0.000542,0.001007,0.001845,0.007103,0.000793,0.000731,0.000755,0.002250,0.001508,0.001376
115800,0.000548,0.001034,0.001855,0.006178,0.000799,0.000772,0.000768,0.002232,0.001530,0.001262
115900,0.000551,0.001028,0.001852,0.007081,0.000777,0.000746,0.000774,0.002254,0.001503,0.001284
116000,0.000537,0.001004,0.001868,0.006666,0.000794,0.000765,0.000769,0.002284,0.001529,0.001494
116100,0.000539,0.000992,0.001890,0.006711,0.000796,0.000783,0.000760,0.002284,0.001536,0.001325
116200,0.000542,0.001015,0.001844,0.006343,0.000801,0.000736,0.000744,0.002264,0.001501,0.001428
116300,0.000537,0.001010,0.001850,0.006722,0.000787,0.000754,0.000760,0.002276,0.001486,0.001408
116400,0.000549,0.000998,0.001865,0.006079,0.000796,0.000736,0.000740,0.002255,0.001547,0.001461
116500,0.000532,0.001011,0.001857,0.006590,0.000795,0.000764,0.000753,0.002220,0.001552,0.001379
116600,0.000530,0.001089,0.001873,0.006250,0.000801,0.000758,0.000770,0.002231,0.001515,0.001478
116700,0.000526,0.001058,0.001841,0.006369,0.000781,0.000728,0.000755,0.002258,0.001498,0.001393
116800,0.000536,0.001089,0.001855,0.006352,0.000803,0.000754,0.000718,0.002235,0.001503,0.001334
116900,0.000546,0.001021,0.001853,0.007000,0.000790,0.000728,0.000757,0.002258,0.001487,0.001397
117000,0.000532,0.001021,0.001846,0.007196,0.000792,0.000750,0.000756,0.002273,0.001513,0.001399
117100,0.000550,0.001008,0.001876,0.006560,0.000788,0.000750,0.000770,0.002282,0.001483,0.001335
117200,0.000535,0.001006,0.001869,0.006470,0.000797,0.000769,0.000748,0.002264,0.001507,0.001412
117300,0.000553,0.000988,0.001875,0.006995,0.000799,0.000753,0.000780,0.002252,0.001517,0.001368
117400,0.000523,0.001000,0.001874,0.006569,0.000804,0.000737,0.000758,0.002267,0.001517,0.001418
117500,0.000552,0.001051,0.001846,0.007210,0.000791,0.000740,0.000756,0.002231,0.001530,0.001401
117600,0.000524,0.001098,0.001865,0.007028,0.000796,0.000753,0.000750,0.002310,0.001470,0.001531
117700,0.000531,0.000990,0.001843,0.006889,0.000796,0.000752,0.000760,0.002239,0.001494,0.001305
117800,0.000549,0.000980,0.001884,0.006917,0.000794,0.000744,0.000836,0.002238,0.001478,0.001442
117900,0.000533,0.001075,0.001839,0.007018,0.000792,0.000765,0.000750,0.002267,0.001489,0.001417
118000,0.000550,0.001040,0.001839,0.007320,0.000801,0.000737,0.000757,0.002247,0.001585,0.001295
118100,0.000535,0.001067,0.001855,0.006669,0.000808,0.000749,0.000737,0.002254,0.001465,0.001399
118200,0.000552,0.001009,0.001854,0.006793,0.000790,0.000762,0.000775,0.002235,0.001551,0.001369
118300,0.000549,0.001040,0.001843,0.007034,0.000800,0.000733,0.000776,0.002254,0.001483,0.001385
118400,0.000552,0.001041,0.001844,0.006064,0.000798,0.000781,0.000752,0.002254,0.001558,0.001290
118500,0.000541,0.001088,0.001825,0.006577,0.000774,0.000768,0.000761,0.002263,0.001468,0.001354
118600,0.000542,0.000991,0.001849,0.006599,0.000790,0.000760,0.000753,0.002262,0.001516,0.001445
118700,0.000558,0.001021,0.001847,0.006477,0.000770,0.000741,0.000751,0.002254,0.001511,0.001428
118800,0.000546,0.001020,0.001883,0.007211,0.000810,0.000757,0.000756,0.002266,0.001499,0.001459
118900,0.000551,0.001058,0.001881,0.006706,0.000802,0.000731,0.000776,0.002239,0.001525,0.001453
119000,0.000536,0.001008,0.001846,0.006792,0.000798,0.000745,0.000749,0.002232,0.001512,0.001323
119100,0.000545,0.001009,0.001813,0.006675,0.000778,0.000732,0.000769,0.002224,0.001521,0.001265
119200,0.000553,0.001051,0.001855,0.006587,0.000805,0.000760,0.000749,0.002254,0.001513,0.001374
119300,0.000549,0.001101,0.001886,0.006487,0.000812,0.000752,0.000726,0.002259,0.001512,0.001392
119400,0.000558,0.001046,0.001850,0.006346,0.000812,0.000762,0.000741,0.002249,0.001502,0.001328
119500,0.000536,0.001058,0.001882,0.007334,0.000801,0.000749,0.000779,0.002245,0.001503,0.001529
119600,0.000548,0.001048,0.001877,0.007412,0.000781,0.000736,0.000770,0.002253,0.001539,0.001334
119700,0.000531,0.000995,0.001877,0.006793,0.000788,0.000759,0.000777,0.002262,0.001473,0.001324
119800,0.000537,0.001113,0.001831,0.006914,0.000793,0.000740,0.000731,0.002255,0.001469,0.001324
119900,0.000552,0.001067,0.001859,0.005859,0.000805,0.000758,0.000776,0.002245,0.001495,0.001413
120000,0.000525,0.001045,0.001867,0.006345,0.000777,0.000751,0.000753,0.002275,0.001517,0.001344
120100,0.000552,0.001097,0.001851,0.006899,0.000787,0.000751,0.000761,0.002240,0.001568,0.001329
120200,0.000550,0.001096,0.001873,0.007110,0.000793,0.000739,0.000768,0.002264,0.001540,0.001343
120300,0.000557,0.001064,0.001857,0.006691,0.000794,0.000763,0.000742,0.002251,0.001512,0.001303
120400,0.000547,0.001081,0.001844,0.007321,0.000794,0.000735,0.000759,0.002256,0.001489,0.001494
120500,0.000526,0.001069,0.001839,0.006905,0.000801,0.000756,0.000763,0.002251,0.001533,0.001317
120600,0.000550,0.001051,0.001839,0.006682,0.000790,0.000741,0.000765,0.002262,0.001528,0.001399
120700,0.000536,0.001015,0.001832,0.006683,0.000793,0.000757,0.000747,0.002263,0.001559,0.001428
120800,0.000563,0.000967,0.001858,0.006163,0.000786,0.000743,0.000758,0.002261,0.001473,0.001391
120900,0.000551,0.001006,0.001808,0.006706,0.000804,0.000755,0.000767,0.002244,0.001483,0.001427
121000,0.000532,0.001038,0.001865,0.006605,0.000798,0.000747,0.000737,0.002266,0.001531,0.001443
121100,0.000546,0.001044,0.001856,0.006698,0.000784,0.000744,0.000740,0.002261,0.001518,0.001335
121200,0.000551,0.001018,0.001841,0.007098,0.000808,0.000735,0.000759,0.002279,0.001504,0.001376
121300,0.000555,0.001115,0.001832,0.006901,0.000792,0.000751,0.000744,0.002251,0.001451,0.001415
121400,0.000541,0.001031,0.001860,0.006487,0.000790,0.000746,0.000758,0.002233,0.001544,0.001298
121500,0.000578,0.001024,0.001860,0.006988,0.000798,0.000726,0.000774,0.002279,0.001499,0.001299
121600,0.000542,0.001017,0.001858,0.007107,0.000785,0.000751,0.000735,0.002261,0.001537,0.001316
121700,0.000526,0.001105,0.001835,0.007223,0.000778,0.000761,0.000757,0.002274,0.001480,0.001408
121800,0.000541,0.001001,0.001857,0.006783,0.000810,0.000739,0.000748,0.002248,0.001507,0.001296
121900,0.000540,0.000988,0.001852,0.006586,0.000785,0.000738,0.000755,0.002277,0.001558,0.001392
122000,0.000561,0.000963,0.001878,0.007012,0.000797,0.000738,0.000743,0.002244,0.001503,0.001330
122100,0.000569,0.001007,0.001862,0.006797,0.000810,0.000746,0.000745,0.002259,0.001490,0.001450
122200,0.000553,0.001030,0.001885,0.006470,0.000801,0.000742,0.000747,0.002260,0.001475,0.001506
122300,0.000563,0.001177,0.001837,0.006156,0.000788,0.000752,0.000768,0.002248,0.001461,0.001360
122400,0.000542,0.001106,0.001830,0.006484,0.000782,0.000751,0.000739,0.002226,0.001545,0.001430
122500,0.000528,0.001089,0.001837,0.006791,0.000793,0.000759,0.000771,0.002233,0.001539,0.001333
122600,0.000561,0.001006,0.001871,0.006888,0.000806,0.000745,0.000744,0.002267,0.001520,0.001336
122700,0.000546,0.001037,0.001870,0.007512,0.000789,0.000749,0.000741,0.002232,0.001504,0.001415
122800,0.000547,0.001003,0.001875,0.006773,0.000795,0.000745,0.000784,0.002263,0.001513,0.001394
122900,0.000549,0.001034,0.001859,0.006789,0.000804,0.000751,0.000747,0.002268,0.001528,0.001338
123000,0.000537,0.001042,0.001863,0.007307,0.000803,0.000741,0.000748,0.002270,0.001455,0.001415
123100,0.000546,0.001031,0.001823,0.006594,0.000780,0.000757,0.000764,0.002286,0.001517,0.001308
123200,0.000542,0.000994,0.001833,0.007002,0.000796,0.000754,0.000757,0.002239,0.001529,0.001401
123300,0.000528,0.001045,0.001867,0.006557,0.000794,0.000752,0.000747,0.002273,0.001465,0.001459
123400,0.000518,0.001044,0.001854,0.008078,0.000800,0.000754,0.000753,0.002287,0.001517,0.001425
123500,0.000547,0.001006,0.001845,0.006484,0.000784,0.000749,0.000761,0.002273,0.001491,0.001499
123600,0.000529,0.001030,0.001872,0.006784,0.000776,0.000741,0.000771,0.002277,0.001555,0.001393
123700,0.000538,0.000994,0.001858,0.007424,0.000783,0.000761,0.000748,0.002260,0.001554,0.001352
123800,0.000529,0.001039,0.001857,0.006398,0.000789,0.000742,0.000774,0.002257,0.001504,0.001318
123900,0.000549,0.001067,0.001894,0.006605,0.000797,0.000738,0.000757,0.002271,0.001500,0.001411
124000,0.000561,0.001125,0.001823,0.006785,0.000781,0.000743,0.000754,0.002270,0.001507,0.001373
124100,0.000561,0.001111,0.001850,0.006671,0.000799,0.000732,0.000765,0.002245,0.001528,0.001397
124200,0.000546,0.001050,0.001825,0.006909,0.000800,0.000749,0.000758,0.002250,0.001537,0.001424
124300,0.000541,0.001054,0.001873,0.006466,0.000790,0.000758,0.000757,0.002257,0.001528,0.001351
124400,0.000524,0.001013,0.001863,0.007311,0.000799,0.000747,0.000737,0.002245,0.001504,0.001396
124500,0.000535,0.000989,0.001868,0.006692,0.000792,0.000748,0.000748,0.002237,0.001527,0.001464
124600,0.000525,0.000998,0.001877,0.006881,0.000803,0.000746,0.000744,0.002233,0.001520,0.001477
124700,0.000542,0.001000,0.001853,0.006810,0.000804,0.000783,0.000759,0.002253,0.001484,0.001413
124800,0.000555,0.001021,0.001855,0.006891,0.000777,0.000755,0.000767,0.002290,0.001547,0.001415
124900,0.000527,0.001016,0.001831,0.006273,0.000790,0.000747,0.000750,0.002227,0.001455,0.001350
125000,0.000531,0.000986,0.001828,0.006677,0.000767,0.000755,0.000776,0.002244,0.001505,0.001235
125100,0.000562,0.001010,0.001865,0.006291,0.000792,0.000752,0.000756,0.002266,0.001489,0.001497
125200,0.000550,0.001089,0.001863,0.006371,0.000797,0.000764,0.000757,0.002241,0.001482,0.001490
125300,0.000549,0.001021,0.001867,0.006160,0.000782,0.000751,0.000752,0.002259,0.001538,0.001499
125400,0.000542,0.001010,0.001831,0.006803,0.000793,0.000741,0.000781,0.002263,0.001566,0.001331
125500,0.000529,0.001007,0.001868,0.006055,0.000794,0.000780,0.000760,0.002265,0.001473,0.001465
125600,0.000537,0.001058,0.001861,0.007299,0.000783,0.000752,0.000756,0.002242,0.001554,0.001332
125700,0.000535,0.001095,0.001895,0.006688,0.000778,0.000749,0.000760,0.002220,0.001518,0.001416
125800,0.000557,0.000994,0.001865,0.006878,0.000792,0.000730,0.000762,0.002257,0.001489,0.001394
125900,0.000522,0.001010,0.001831,0.006905,0.000800,0.000731,0.000749,0.002261,0.001483,0.001423
126000,0.000553,0.001033,0.001843,0.007530,0.000776,0.000766,0.000764,0.002210,0.001547,0.001387
126100,0.000543,0.001025,0.001859,0.006609,0.000789,0.000747,0.000752,0.002277,0.001508,0.001311
126200,0.000549,0.001044,0.001853,0.007009,0.000787,0.000743,0.000751,0.002260,0.001530,0.001336
126300,0.000543,0.001021,0.001867,0.006916,0.000802,0.000763,0.000752,0.002264,0.001514,0.001433
126400,0.000546,0.001078,0.001845,0.007122,0.000784,0.000733,0.000784,0.002264,0.001534,0.001427
126500,0.000557,0.001012,0.001900,0.006972,0.000803,0.000752,0.000740,0.002260,0.001512,0.001531
126600,0.000557,0.001090,0.001860,0.006899,0.000786,0.000756,0.000768,0.002259,0.001584,0.001390
126700,0.000553,0.001040,0.001836,0.007546,0.000789,0.000736,0.000761,0.002263,0.001514,0.001384
126800,0.000567,0.001041,0.001825,0.006391,0.000780,0.000745,0.000765,0.002253,0.001471,0.001359
126900,0.000548,0.001006,0.001859,0.006892,0.000774,0.000774,0.000752,0.002225,0.001541,0.001324
127000,0.000538,0.001069,0.001886,0.007102,0.000786,0.000729,0.000745,0.002260,0.001468,0.001427
127100,0.000533,0.001088,0.001871,0.007112,0.000787,0.000751,0.000770,0.002266,0.001531,0.001301
127200,0.000521,0.001033,0.001857,0.007539,0.000792,0.000764,0.000763,0.002250,0.001570,0.001290
127300,0.000562,0.001021,0.001829,0.006791,0.000800,0.000745,0.000757,0.002226,0.001508,0.001303
127400,0.000552,0.001035,0.001836,0.006267,0.000773,0.000759,0.000754,0.002252,0.001482,0.001358
127500,0.000537,0.001072,0.001851,0.006608,0.000772,0.000754,0.000763,0.002238,0.001480,0.001389
127600,0.000573,0.001065,0.001837,0.006803,0.000799,0.000755,0.000740,0.002277,0.001505,0.001522
127700,0.000536,0.001076,0.001903,0.006789,0.000808,0.000739,0.000750,0.002252,0.001575,0.001434
127800,0.000575,0.001054,0.001856,0.007108,0.000802,0.000759,0.000752,0.002285,0.001486,0.001391
127900,0.000554,0.001074,0.001860,0.007015,0.000785,0.000759,0.000768,0.002267,0.001546,0.001463
128000,0.000530,0.001100,0.001854,0.007641,0.000800,0.000739,0.000754,0.002242,0.001513,0.001469
128100,0.000523,0.001061,0.001865,0.006800,0.000792,0.000769,0.000769,0.002281,0.001507,0.001355
128200,0.000534,0.001048,0.001860,0.007104,0.000803,0.000745,0.000746,0.002259,0.001478,0.001324
128300,0.000538,0.001059,0.001872,0.006692,0.000767,0.000753,0.000741,0.002265,0.001523,0.001408
128400,0.000542,0.001062,0.001872,0.007020,0.000783,0.000740,0.000763,0.002269,0.001574,0.001450
128500,0.000539,0.001018,0.001873,0.006471,0.000791,0.000737,0.000759,0.002274,0.001549,0.001428
128600,0.000536,0.001047,0.001878,0.006794,0.000785,0.000766,0.000760,0.002277,0.001509,0.001257
128700,0.000555,0.001040,0.001834,0.007107,0.000804,0.000752,0.000758,0.002269,0.001505,0.001261
128800,0.000563,0.001081,0.001840,0.006780,0.000794,0.000749,0.000751,0.002267,0.001527,0.001329
128900,0.000533,0.001010,0.001834,0.006565,0.000793,0.000750,0.000747,0.002240,0.001503,0.001457
129000,0.000538,0.001080,0.001899,0.006481,0.000805,0.000746,0.000750,0.002265,0.001486,0.001314
129100,0.000556,0.001045,0.001860,0.006894,0.000769,0.000739,0.000769,0.002246,0.001518,0.001342
129200,0.000526,0.001008,0.001860,0.007440,0.000803,0.000758,0.000758,0.002242,0.001514,0.001350
129300,0.000532,0.000986,0.001820,0.006171,0.000783,0.000753,0.000769,0.002243,0.001490,0.001413
129400,0.000541,0.001057,0.001856,0.006164,0.000799,0.000758,0.000769,0.002274,0.001513,0.001351
